# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
124,1766563581.9861822,396800,-0.6726539731025696,37.31034469604492,0.9837492108345032,0.7235992550849915,36.83720779418945,0.036895547062158585,-0.6720824241638184,35.806819915771484,0.06365993618965149,0.6795111298561096,33.77894973754883,0.08390773832798004
125,1766563588.0292342,400000,-0.6820067167282104,39.39506149291992,0.9832137227058411,0.7235992550849915,36.83720779418945,0.036895547062158585,-0.6720824241638184,35.806819915771484,0.06365993618965149,0.6795111298561096,33.77894973754883,0.08390773832798004
126,1766563588.5322402,403200,-0.6820067167282104,39.39506149291992,0.9832137227058411,0.7235992550849915,36.83720779418945,0.036895547062158585,-0.6820193529129028,39.41250228881836,0.07182607799768448,0.6795111298561096,33.77894973754883,0.08390773832798004
127,1766563590.347989,406400,-0.6820067167282104,39.39506149291992,0.9832137227058411,0.7331302762031555,40.16049575805664,0.03882245346903801,-0.6820193529129028,39.41250228881836,0.07182607799768448,0.6795111298561096,33.77894973754883,0.08390773832798004
128,1766563591.2256982,409600,-0.6820067167282104,39.39506149291992,0.9832137227058411,0.7331302762031555,40.16049575805664,0.03882245346903801,-0.6820193529129028,39.41250228881836,0.07182607799768448,0.6895264387130737,34.319149017333984,0.09361884742975235
129,1766563597.114855,412800,-0.6908398866653442,36.230770111083984,0.982694685459137,0.7331302762031555,40.16049575805664,0.03882245346903801,-0.6820193529129028,39.41250228881836,0.07182607799768448,0.6895264387130737,34.319149017333984,0.09361884742975235
130,1766563597.5451486,416000,-0.6908398866653442,36.230770111083984,0.982694685459137,0.7331302762031555,40.16049575805664,0.03882245346903801,-0.6913716793060303,37.195404052734375,0.06439518928527832,0.6895264387130737,34.319149017333984,0.09361884742975235
131,1766563600.2231884,419200,-0.6908398866653442,36.230770111083984,0.982694685459137,0.7420259714126587,38.7283935546875,0.03331697732210159,-0.6913716793060303,37.195404052734375,0.06439518928527832,0.6895264387130737,34.319149017333984,0.09361884742975235
132,1766563602.7251453,422400,-0.6908398866653442,36.230770111083984,0.982694685459137,0.7420259714126587,38.7283935546875,0.03331697732210159,-0.6913716793060303,37.195404052734375,0.06439518928527832,0.6989347338676453,32.744895935058594,0.07161575555801392
133,1766563609.1297672,425600,-0.6908398866653442,36.230770111083984,0.982694685459137,0.7420259714126587,38.7283935546875,0.03331697732210159,-0.7001896500587463,39.97500228881836,0.07528023421764374,0.6989347338676453,32.744895935058594,0.07161575555801392
