# _tick,_time,frames,mean_episode_return_0,mean_episode_length_0,loss_0,mean_episode_return_1,mean_episode_length_1,loss_1,mean_episode_return_2,mean_episode_length_2,loss_2,mean_episode_return_3,mean_episode_length_3,loss_3
398,1766559714.712487,1273600,0.0533333383500576,1459.3333740234375,0.9974247813224792,0.00806451216340065,1220.25,1.2630192041397095,0.06629212945699692,1210.666748046875,0.8440618515014648,-0.003985498566180468,1387.0,0.9940418601036072
399,1766559714.712487,1276800,0.0533333383500576,1459.3333740234375,0.9974247813224792,0.01587301678955555,1507.0,1.0574326515197754,0.06629212945699692,1210.666748046875,0.8440618515014648,-0.003985498566180468,1387.0,0.9940418601036072
400,1766559717.7483566,1280000,0.0533333383500576,1459.3333740234375,0.9974247813224792,0.01587301678955555,1507.0,1.0574326515197754,0.054444439709186554,1531.0,0.7708210349082947,-0.003985498566180468,1387.0,0.9940418601036072
401,1766559719.4318204,1283200,0.06333332508802414,2253.0,0.9970609545707703,0.01587301678955555,1507.0,1.0574326515197754,0.054444439709186554,1531.0,0.7708210349082947,-0.003985498566180468,1387.0,0.9940418601036072
402,1766559725.7780395,1286400,0.07666666805744171,1844.0,0.9977765679359436,0.01587301678955555,1507.0,1.0574326515197754,0.054444439709186554,1531.0,0.7708210349082947,-0.003985498566180468,1387.0,0.9940418601036072
403,1766559725.983066,1289600,0.07666666805744171,1844.0,0.9977765679359436,0.01587301678955555,1507.0,1.0574326515197754,0.054444439709186554,1531.0,0.7708210349082947,0.0068100448697805405,2725.0,0.9897405505180359
404,1766559730.0871077,1292800,0.07666666805744171,1844.0,0.9977765679359436,0.01587301678955555,1507.0,1.0574326515197754,0.06483515352010727,1165.3333740234375,0.6869507431983948,0.0068100448697805405,2725.0,0.9897405505180359
405,1766559730.6937246,1296000,0.07666666805744171,1844.0,0.9977765679359436,-3.725290298461914e-09,737.0,1.0956798791885376,0.06483515352010727,1165.3333740234375,0.6869507431983948,0.0068100448697805405,2725.0,0.9897405505180359
406,1766559731.1971252,1299200,0.09666667133569717,1962.0,1.0021555423736572,-3.725290298461914e-09,737.0,1.0956798791885376,0.06483515352010727,1165.3333740234375,0.6869507431983948,0.0068100448697805405,2725.0,0.9897405505180359
407,1766559735.4676197,1302400,0.09666667133569717,1962.0,1.0021555423736572,-3.725290298461914e-09,737.0,1.0956798791885376,0.07499999552965164,1907.5,0.5779685974121094,0.0068100448697805405,2725.0,0.9897405505180359
408,1766559740.6184602,1305600,0.09666667133569717,1962.0,1.0021555423736572,-3.725290298461914e-09,737.0,1.0956798791885376,0.07499999552965164,1907.5,0.5779685974121094,-0.0039007002487778664,1259.0,0.9874079823493958
409,1766559743.3568711,1308800,0.09666667133569717,1962.0,1.0021555423736572,-3.725290298461914e-09,737.0,1.0956798791885376,0.08494623005390167,2093.5,1.2477155923843384,-0.0039007002487778664,1259.0,0.9874079823493958
410,1766559744.5051827,1312000,0.10166667401790619,1005.0,1.0033186674118042,-3.725290298461914e-09,737.0,1.0956798791885376,0.08494623005390167,2093.5,1.2477155923843384,-0.0039007002487778664,1259.0,0.9874079823493958
411,1766559745.517744,1315200,0.10166667401790619,1005.0,1.0033186674118042,-3.725290298461914e-09,737.0,1.0956798791885376,0.08494623005390167,2093.5,1.2477155923843384,-0.014385957270860672,1651.666748046875,0.9934568405151367
412,1766559746.9631646,1318400,0.10166667401790619,1005.0,1.0033186674118042,-0.015384619124233723,485.3333435058594,0.9570793509483337,0.08494623005390167,2093.5,1.2477155923843384,-0.014385957270860672,1651.666748046875,0.9934568405151367
413,1766559750.0866923,1321600,0.10166667401790619,1005.0,1.0033186674118042,-0.015384619124233723,485.3333435058594,0.9570793509483337,0.08494623005390167,2093.5,1.2477155923843384,-0.024652769789099693,2133.0,0.9973142147064209
414,1766559752.102951,1324800,0.09166667610406876,908.5,1.002830147743225,-0.015384619124233723,485.3333435058594,0.9570793509483337,0.08494623005390167,2093.5,1.2477155923843384,-0.024652769789099693,2133.0,0.9973142147064209
415,1766559759.178429,1328000,0.09166667610406876,908.5,1.002830147743225,-0.020202020183205605,502.66668701171875,0.9011621475219727,0.08494623005390167,2093.5,1.2477155923843384,-0.024652769789099693,2133.0,0.9973142147064209
416,1766559763.5583844,1331200,0.09166667610406876,908.5,1.002830147743225,-0.020202020183205605,502.66668701171875,0.9011621475219727,0.08494623005390167,2093.5,1.2477155923843384,-0.024398615583777428,998.5,1.0122900009155273
417,1766559767.329563,1334400,0.09166667610406876,908.5,1.002830147743225,-0.020202020183205605,502.66668701171875,0.9011621475219727,0.08936169743537903,950.25,1.3758660554885864,-0.024398615583777428,998.5,1.0122900009155273
418,1766559770.4231079,1337600,0.09166667610406876,2364.0,1.002634882926941,-0.020202020183205605,502.66668701171875,0.9011621475219727,0.08936169743537903,950.25,1.3758660554885864,-0.024398615583777428,998.5,1.0122900009155273
419,1766559773.6180685,1340800,0.09166667610406876,2364.0,1.002634882926941,-0.020202020183205605,502.66668701171875,0.9011621475219727,0.08936169743537903,950.25,1.3758660554885864,-0.03435373306274414,788.5,1.0132715702056885
420,1766559781.4477375,1344000,0.09166667610406876,2364.0,1.002634882926941,-0.004975126590579748,1717.0,0.8561968207359314,0.08936169743537903,950.25,1.3758660554885864,-0.03435373306274414,788.5,1.0132715702056885
421,1766559783.667745,1347200,0.11166665703058243,1553.0,1.0021427869796753,-0.004975126590579748,1717.0,0.8561968207359314,0.08936169743537903,950.25,1.3758660554885864,-0.03435373306274414,788.5,1.0132715702056885
422,1766559793.4093196,1350400,0.11166665703058243,1553.0,1.0021427869796753,-0.004975126590579748,1717.0,0.8561968207359314,0.0884210541844368,1318.0,1.1578444242477417,-0.03435373306274414,788.5,1.0132715702056885
423,1766559794.5541713,1353600,0.11166665703058243,1553.0,1.0021427869796753,-0.019607841968536377,674.0,0.8217969536781311,0.0884210541844368,1318.0,1.1578444242477417,-0.03435373306274414,788.5,1.0132715702056885
424,1766559796.4656901,1356800,0.11166665703058243,1553.0,1.0021427869796753,-0.019607841968536377,674.0,0.8217969536781311,0.0884210541844368,1318.0,1.1578444242477417,-0.03400672599673271,2026.5,1.0119472742080688
425,1766559796.701481,1360000,0.11833333969116211,1492.0,1.0014708042144775,-0.019607841968536377,674.0,0.8217969536781311,0.0884210541844368,1318.0,1.1578444242477417,-0.03400672599673271,2026.5,1.0119472742080688
426,1766559803.4637322,1363200,0.10833333432674408,1820.5,0.9983633160591125,-0.019607841968536377,674.0,0.8217969536781311,0.0884210541844368,1318.0,1.1578444242477417,-0.03400672599673271,2026.5,1.0119472742080688
427,1766559810.3650036,1366400,0.10833333432674408,1820.5,0.9983633160591125,-0.019607841968536377,674.0,0.8217969536781311,0.0884210541844368,1318.0,1.1578444242477417,-0.04366665706038475,592.0,1.0104297399520874
428,1766559814.12105,1369600,0.10833333432674408,1820.5,0.9983633160591125,-0.019607841968536377,674.0,0.8217969536781311,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.04366665706038475,592.0,1.0104297399520874
429,1766559822.7542171,1372800,0.09833333641290665,1810.5,0.998013436794281,-0.019607841968536377,674.0,0.8217969536781311,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.04366665706038475,592.0,1.0104297399520874
430,1766559823.0256226,1376000,0.09833333641290665,1810.5,0.998013436794281,-0.019607841968536377,674.0,0.8217969536781311,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.05366666615009308,1531.5,0.9971649646759033
431,1766559825.3817542,1379200,0.09833333641290665,1810.5,0.998013436794281,-0.026570048183202744,776.75,1.0967986583709717,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.05366666615009308,1531.5,0.9971649646759033
432,1766559827.238206,1382400,0.08500000834465027,1981.3333740234375,1.0001106262207031,-0.026570048183202744,776.75,1.0967986583709717,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.05366666615009308,1531.5,0.9971649646759033
433,1766559831.912572,1385600,0.08500000834465027,1981.3333740234375,1.0013201236724854,-0.026570048183202744,776.75,1.0967986583709717,0.09097222983837128,1367.3333740234375,0.9251148700714111,-0.05366666615009308,1531.5,0.9971649646759033
434,1766559834.4481952,1388800,0.08500000834465027,1981.3333740234375,1.0013201236724854,-0.026570048183202744,776.75,1.0967986583709717,0.09347078949213028,1115.3333740234375,0.8434693813323975,-0.05366666615009308,1531.5,0.9971649646759033
435,1766559835.6255848,1392000,0.08500000834465027,1981.3333740234375,1.0013201236724854,-0.01904761791229248,1463.0,1.02262544631958,0.09347078949213028,1115.3333740234375,0.8434693813323975,-0.05366666615009308,1531.5,0.9971649646759033
436,1766559839.3539038,1395200,0.08500000834465027,1981.3333740234375,1.0013201236724854,-0.01904761791229248,1463.0,1.02262544631958,0.0823129191994667,836.0,0.8678156733512878,-0.05366666615009308,1531.5,0.9971649646759033
437,1766559843.1183913,1398400,0.08500000834465027,1981.3333740234375,1.0013201236724854,-0.01904761791229248,1463.0,1.02262544631958,0.0823129191994667,836.0,0.8678156733512878,-0.05366666615009308,1587.5,0.9947167634963989
438,1766559845.3970401,1401600,0.07500000298023224,1704.0,0.9997146129608154,-0.01904761791229248,1463.0,1.02262544631958,0.0823129191994667,836.0,0.8678156733512878,-0.05366666615009308,1587.5,0.9947167634963989
439,1766559847.9515812,1404800,0.07500000298023224,1704.0,0.9997146129608154,-0.01904761791229248,1463.0,1.02262544631958,0.0823129191994667,836.0,0.8678156733512878,-0.06366666406393051,1404.0,0.9981126189231873
440,1766559853.3451087,1408000,0.07500000298023224,1704.0,0.9997146129608154,-0.01904761791229248,1463.0,1.02262544631958,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,0.9981126189231873
441,1766559854.057973,1411200,0.07500001043081284,1830.0,1.000138521194458,-0.01904761791229248,1463.0,1.02262544631958,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,0.9981126189231873
442,1766559856.095198,1414400,0.07500001043081284,1830.0,1.000138521194458,-0.01904761791229248,1463.0,1.02262544631958,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,1.0034294128417969
443,1766559857.8854477,1417600,0.07500001043081284,1830.0,1.000138521194458,-0.018779341131448746,699.5,0.9497436285018921,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,1.0034294128417969
444,1766559863.6045978,1420800,0.055000003427267075,2251.33349609375,1.000942349433899,-0.018779341131448746,699.5,0.9497436285018921,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,1.0034294128417969
445,1766559866.851272,1424000,0.055000003427267075,2251.33349609375,1.000942349433899,-0.013888885267078876,1254.0,1.0242987871170044,0.08148147910833359,1046.5,0.9588487148284912,-0.06366666406393051,1404.0,1.0034294128417969
446,1766559869.8007858,1427200,0.055000003427267075,2251.33349609375,1.000942349433899,-0.013888885267078876,1254.0,1.0242987871170044,0.08399999141693115,1449.0,0.9745544195175171,-0.06366666406393051,1404.0,1.0034294128417969
447,1766559870.9286942,1430400,0.03500000014901161,1264.0,1.0001275539398193,-0.013888885267078876,1254.0,1.0242987871170044,0.08399999141693115,1449.0,0.9745544195175171,-0.06366666406393051,1404.0,1.0034294128417969
448,1766559876.2296436,1433600,0.03500000014901161,1264.0,1.0001275539398193,-0.013888885267078876,1254.0,1.0242987871170044,0.08399999141693115,1449.0,0.9745544195175171,-0.06699998676776886,1846.0,0.9998747706413269
449,1766559881.0243917,1436800,0.03500000014901161,1264.0,1.0001275539398193,-0.013888885267078876,1254.0,1.0242987871170044,0.08399999141693115,1449.0,0.9745544195175171,-0.056999996304512024,1027.0,1.003980278968811
450,1766559882.2434628,1440000,0.03500000014901161,1264.0,1.0001275539398193,-0.013888885267078876,1254.0,1.0242987871170044,0.08400000631809235,982.0,0.9537433981895447,-0.056999996304512024,1027.0,1.003980278968811
451,1766559882.4185297,1443200,0.03500000014901161,1364.0,1.000502109527588,-0.013888885267078876,1254.0,1.0242987871170044,0.08400000631809235,982.0,0.9537433981895447,-0.056999996304512024,1027.0,1.003980278968811
452,1766559885.9463627,1446400,0.03500000014901161,1364.0,1.000502109527588,-0.009132414124906063,1086.3333740234375,0.9293606281280518,0.08400000631809235,982.0,0.9537433981895447,-0.056999996304512024,1027.0,1.003980278968811
453,1766559893.0061724,1449600,0.03500000014901161,1364.0,1.000502109527588,-0.009132414124906063,1086.3333740234375,0.9293606281280518,0.08400000631809235,982.0,0.9537433981895447,-0.056999992579221725,2151.0,0.9950475692749023
454,1766559897.9326565,1452800,0.02833333984017372,1573.3333740234375,0.9986394047737122,-0.009132414124906063,1086.3333740234375,0.9293606281280518,0.08400000631809235,982.0,0.9537433981895447,-0.056999992579221725,2151.0,0.9950475692749023
455,1766559899.248371,1456000,0.02833333984017372,1573.3333740234375,0.9986394047737122,-0.009132414124906063,1086.3333740234375,0.9293606281280518,0.08399999141693115,1239.5,0.8495737314224243,-0.056999992579221725,2151.0,0.9950475692749023
456,1766559903.4801695,1459200,0.038333334028720856,2383.0,0.9999174475669861,-0.009132414124906063,1086.3333740234375,0.9293606281280518,0.08399999141693115,1239.5,0.8495737314224243,-0.056999992579221725,2151.0,0.9950475692749023
457,1766559904.5077517,1462400,0.038333334028720856,2383.0,0.9999174475669861,-0.004504497162997723,886.6666870117188,0.9317434430122375,0.08399999141693115,1239.5,0.8495737314224243,-0.056999992579221725,2151.0,0.9950475692749023
458,1766559912.1358213,1465600,0.01833334006369114,1923.5,0.9991061091423035,-0.004504497162997723,886.6666870117188,0.9317434430122375,0.08399999141693115,1239.5,0.8495737314224243,-0.056999992579221725,2151.0,0.9950475692749023
459,1766559914.3280141,1468800,0.01833334006369114,1923.5,0.9991061091423035,-0.004444437101483345,1172.5,0.9426848888397217,0.08399999141693115,1239.5,0.8495737314224243,-0.056999992579221725,2151.0,0.9950475692749023
460,1766559914.7639942,1472000,0.01833334006369114,1923.5,0.9991061091423035,-0.004444437101483345,1172.5,0.9426848888397217,0.09399999678134918,1296.75,0.8715817332267761,-0.056999992579221725,2151.0,0.9950475692749023
461,1766559915.1725361,1475200,0.01833334006369114,1923.5,0.9991061091423035,-0.004444437101483345,1172.5,0.9426848888397217,0.09399999678134918,1296.75,0.8715817332267761,-0.043666668236255646,1037.666748046875,1.0060639381408691
462,1766559922.0381901,1478400,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.004444437101483345,1172.5,0.9426848888397217,0.09399999678134918,1296.75,0.8715817332267761,-0.043666668236255646,1037.666748046875,1.0060639381408691
463,1766559922.5864637,1481600,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.004444437101483345,1172.5,0.9426848888397217,0.09399999678134918,1296.75,0.8715817332267761,-0.050333328545093536,1682.666748046875,1.001443862915039
464,1766559922.723363,1484800,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.004444437101483345,1172.5,0.9426848888397217,0.08733333647251129,1213.0,0.7407320737838745,-0.050333328545093536,1682.666748046875,1.001443862915039
465,1766559928.6383898,1488000,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.004444437101483345,1172.5,0.9426848888397217,0.08733333647251129,1213.0,0.7407320737838745,-0.043666668236255646,1724.5,0.9933195114135742
466,1766559933.9977505,1491200,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.010964911431074142,993.0,1.0978182554244995,0.08733333647251129,1213.0,0.7407320737838745,-0.043666668236255646,1724.5,0.9933195114135742
467,1766559935.9645479,1494400,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.010964911431074142,993.0,1.0978182554244995,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1724.5,0.9933195114135742
468,1766559939.9182625,1497600,0.02499999850988388,1973.666748046875,0.9978368282318115,-0.010964911431074142,993.0,1.0978182554244995,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1569.0,0.9897921681404114
469,1766559942.8090532,1500800,0.021666670218110085,1259.5,1.0002741813659668,-0.010964911431074142,993.0,1.0978182554244995,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1569.0,0.9897921681404114
470,1766559948.2138565,1504000,0.0016666698502376676,2564.0,0.997527539730072,-0.010964911431074142,993.0,1.0978182554244995,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1569.0,0.9897921681404114
471,1766559954.1291635,1507200,0.0016666698502376676,2564.0,0.997527539730072,-0.004329003393650055,1137.25,1.0292142629623413,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1569.0,0.9897921681404114
472,1766559955.047276,1510400,0.0016666698502376676,1860.3333740234375,0.9981579184532166,-0.004329003393650055,1137.25,1.0292142629623413,0.09733332693576813,1465.3333740234375,0.5385627746582031,-0.043666668236255646,1569.0,0.9897921681404114
473,1766559955.636346,1513600,0.0016666698502376676,1860.3333740234375,0.9981579184532166,-0.004329003393650055,1137.25,1.0292142629623413,0.09566666185855865,1031.75,0.9544112682342529,-0.043666668236255646,1569.0,0.9897921681404114
474,1766559957.9259055,1516800,0.0016666698502376676,1860.3333740234375,0.9981579184532166,-0.004329003393650055,1137.25,1.0292142629623413,0.09566666185855865,1031.75,0.9544112682342529,-0.046999990940093994,966.5,1.0023236274719238
475,1766559963.884646,1520000,0.0016666698502376676,1860.3333740234375,0.9981579184532166,-0.004329003393650055,1137.25,1.0292142629623413,0.08566666394472122,1268.0,0.45698949694633484,-0.046999990940093994,966.5,1.0023236274719238
476,1766559968.6497774,1523200,0.0016666698502376676,1860.3333740234375,0.9981579184532166,-0.004329003393650055,1137.25,1.0292142629623413,0.08566666394472122,1268.0,0.45698949694633484,-0.040333326905965805,1522.5,0.9891257882118225
477,1766559972.6019807,1526400,0.021666670218110085,1648.0,0.9968529939651489,-0.004329003393650055,1137.25,1.0292142629623413,0.08566666394472122,1268.0,0.45698949694633484,-0.040333326905965805,1522.5,0.9891257882118225
478,1766559974.5900838,1529600,0.021666670218110085,1648.0,0.9968529939651489,-0.004329003393650055,1137.25,1.0292142629623413,0.10066665709018707,1658.0,0.36661460995674133,-0.040333326905965805,1522.5,0.9891257882118225
479,1766559977.1288533,1532800,0.021666670218110085,1648.0,0.9968529939651489,-0.004329003393650055,1137.25,1.0292142629623413,0.10066665709018707,1658.0,0.36661460995674133,-0.040333330631256104,1540.666748046875,0.9880383014678955
480,1766559977.3566902,1536000,0.014999999664723873,2078.33349609375,0.9986090660095215,-0.004329003393650055,1137.25,1.0292142629623413,0.10066665709018707,1658.0,0.36661460995674133,-0.040333330631256104,1540.666748046875,0.9880383014678955
481,1766559982.197422,1539200,0.028333334252238274,2020.0,0.9972832798957825,-0.004329003393650055,1137.25,1.0292142629623413,0.10066665709018707,1658.0,0.36661460995674133,-0.040333330631256104,1540.666748046875,0.9880383014678955
482,1766559982.9874072,1542400,0.028333334252238274,2020.0,0.9972832798957825,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.10066665709018707,1658.0,0.36661460995674133,-0.040333330631256104,1540.666748046875,0.9880383014678955
483,1766559989.4776957,1545600,0.028333334252238274,2020.0,0.9972832798957825,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1200.0,0.5937904715538025,-0.040333330631256104,1540.666748046875,0.9880383014678955
484,1766559995.1765223,1548800,0.028333334252238274,2020.0,0.9972832798957825,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.040333330631256104,1540.666748046875,0.9880383014678955
485,1766559995.77847,1552000,0.028333334252238274,2020.0,0.9972832798957825,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.050333328545093536,1573.0,0.9944962859153748
486,1766559998.2499712,1555200,0.03166666999459267,1527.3333740234375,0.9961654543876648,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.050333328545093536,1573.0,0.9944962859153748
487,1766560004.0101702,1558400,0.0416666679084301,1868.0,0.9970507621765137,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.050333328545093536,1573.0,0.9944962859153748
488,1766560004.9617338,1561600,0.0416666679084301,1868.0,0.9970507621765137,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.0703333243727684,1596.0,0.9850632548332214
489,1766560008.9254832,1564800,0.05166666954755783,1037.0,0.9981687664985657,-0.004273503087460995,1325.3333740234375,1.0430020093917847,0.1106666624546051,1926.0,0.1830291748046875,-0.0703333243727684,1596.0,0.9850632548332214
490,1766560009.554298,1568000,0.05166666954755783,1037.0,0.9981687664985657,-0.01054852269589901,919.5,1.081890344619751,0.1106666624546051,1926.0,0.1830291748046875,-0.0703333243727684,1596.0,0.9850632548332214
491,1766560016.9024484,1571200,0.05166666954755783,1037.0,0.9971363544464111,-0.01054852269589901,919.5,1.081890344619751,0.1106666624546051,1926.0,0.1830291748046875,-0.0703333243727684,1596.0,0.9850632548332214
492,1766560018.452596,1574400,0.05166666954755783,1037.0,0.9971363544464111,-0.01054852269589901,919.5,1.081890344619751,0.10399999469518661,963.0,0.14938171207904816,-0.0703333243727684,1596.0,0.9850632548332214
493,1766560020.799855,1577600,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.10399999469518661,963.0,0.14938171207904816,-0.0703333243727684,1596.0,0.9850632548332214
494,1766560025.3856971,1580800,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.5139804482460022,-0.0703333243727684,1596.0,0.9850632548332214
495,1766560026.8026493,1584000,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.5139804482460022,-0.06033332273364067,1382.5,0.9839463829994202
496,1766560031.9888294,1587200,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.5139804482460022,-0.0703333392739296,1366.666748046875,0.9907662868499756
497,1766560033.6920877,1590400,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.38812771439552307,-0.0703333392739296,1366.666748046875,0.9907662868499756
498,1766560036.5839539,1593600,0.05166666954755783,1037.0,0.9971363544464111,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.38812771439552307,-0.05033331364393234,425.0,0.9921870231628418
499,1766560041.3997939,1596800,0.0716666653752327,1585.0,0.9952048063278198,-0.01666666567325592,609.0,1.001976728439331,0.09733333438634872,1160.0,0.38812771439552307,-0.05033331364393234,425.0,0.9921870231628418
500,1766560048.4106266,1600000,0.0716666653752327,1585.0,0.9952048063278198,-0.02880658581852913,558.0,1.0568002462387085,0.09733333438634872,1160.0,0.38812771439552307,-0.05033331364393234,425.0,0.9921870231628418
501,1766560053.927676,1603200,0.0716666653752327,1585.0,0.9952048063278198,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.05033331364393234,425.0,0.9921870231628418
502,1766560054.6449425,1606400,0.07499999552965164,1566.0,1.000327467918396,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.05033331364393234,425.0,0.9921870231628418
503,1766560054.8673449,1609600,0.07499999552965164,1566.0,1.000327467918396,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.060333337634801865,1276.0,0.980488121509552
504,1766560069.2811878,1612800,0.0949999988079071,1272.5,0.9987281560897827,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.060333337634801865,1276.0,0.980488121509552
505,1766560071.135182,1616000,0.0949999988079071,1272.5,0.9987281560897827,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.050333328545093536,1199.0,1.0021991729736328
506,1766560075.1651523,1619200,0.0949999988079071,1770.5,0.9948096871376038,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.050333328545093536,1199.0,1.0021991729736328
507,1766560078.060859,1622400,0.11499999463558197,1963.3333740234375,0.9963671565055847,-0.02880658581852913,558.0,1.0568002462387085,0.10733333230018616,1438.5,0.11839153617620468,-0.050333328545093536,1199.0,1.0021991729736328
508,1766560078.598652,1625600,0.11499999463558197,1963.3333740234375,0.9963671565055847,-0.02880658581852913,558.0,1.0568002462387085,0.12066667526960373,1057.3333740234375,2.329561233520508,-0.050333328545093536,1199.0,1.0021991729736328
509,1766560081.4291425,1628800,0.11499999463558197,1963.3333740234375,0.9964140057563782,-0.02880658581852913,558.0,1.0568002462387085,0.12066667526960373,1057.3333740234375,2.329561233520508,-0.050333328545093536,1199.0,1.0021991729736328
510,1766560081.6005952,1632000,0.11499999463558197,1963.3333740234375,0.9964140057563782,-0.03577236086130142,739.2000122070312,1.0013424158096313,0.12066667526960373,1057.3333740234375,2.329561233520508,-0.050333328545093536,1199.0,1.0021991729736328
511,1766560086.9164383,1635200,0.13499999046325684,2014.0,0.9968430995941162,-0.03577236086130142,739.2000122070312,1.0013424158096313,0.12066667526960373,1057.3333740234375,2.329561233520508,-0.050333328545093536,1199.0,1.0021991729736328
512,1766560088.0198777,1638400,0.13499999046325684,2014.0,0.9968430995941162,-0.04738956317305565,607.6666870117188,1.0339436531066895,0.12066667526960373,1057.3333740234375,2.329561233520508,-0.050333328545093536,1199.0,1.0021991729736328
513,1766560090.4304802,1641600,0.13499999046325684,2014.0,0.9968430995941162,-0.04738956317305565,607.6666870117188,1.0339436531066895,0.12733332812786102,1488.666748046875,0.282670259475708,-0.050333328545093536,1199.0,1.0021991729736328
