# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1,mean_episode_return_2,loss_2,mean_episode_return_3,loss_3
33,1766587517.5934646,105600,0.4503946900367737,0.32366102933883667,1.3467514514923096,2.095475912094116,1.0325411558151245,1.740038275718689,1.199378490447998,1.6105659008026123
34,1766587520.7041724,108800,0.4503946900367737,0.32366102933883667,1.3467514514923096,2.095475912094116,1.0325411558151245,1.740038275718689,1.1997530460357666,1.637960433959961
35,1766587523.1331406,112000,0.4503946900367737,0.32366102933883667,1.3385939598083496,1.7015730142593384,1.0325411558151245,1.740038275718689,1.1997530460357666,1.637960433959961
36,1766587524.5153933,115200,0.43591076135635376,0.3107931315898895,1.3385939598083496,1.7015730142593384,1.0325411558151245,1.740038275718689,1.1997530460357666,1.637960433959961
37,1766587526.949526,118400,0.43591076135635376,0.3107931315898895,1.3385939598083496,1.7015730142593384,1.0571016073226929,1.7976760864257812,1.1997530460357666,1.637960433959961
38,1766587530.8222418,121600,0.43591076135635376,0.3107931315898895,1.3385939598083496,1.7015730142593384,1.0571016073226929,1.7976760864257812,1.2145460844039917,1.6646826267242432
39,1766587532.9182813,124800,0.42433255910873413,0.32587453722953796,1.3385939598083496,1.7015730142593384,1.0571016073226929,1.7976760864257812,1.2145460844039917,1.6646826267242432
40,1766587533.1241705,128000,0.42433255910873413,0.32587453722953796,1.3265587091445923,1.6876286268234253,1.0571016073226929,1.7976760864257812,1.2145460844039917,1.6646826267242432
41,1766587535.0295155,131200,0.42433255910873413,0.32587453722953796,1.3265587091445923,1.6876286268234253,1.045417070388794,1.3195483684539795,1.2145460844039917,1.6646826267242432
42,1766587540.3844342,134400,0.42433255910873413,0.32587453722953796,1.3265587091445923,1.6876286268234253,1.045417070388794,1.3195483684539795,1.2479724884033203,1.7648154497146606
43,1766587541.4163241,137600,0.4157572388648987,0.35489901900291443,1.3265587091445923,1.6876286268234253,1.045417070388794,1.3195483684539795,1.2479724884033203,1.7648154497146606
44,1766587543.5818388,140800,0.4157572388648987,0.35489901900291443,1.334375262260437,1.7960872650146484,1.045417070388794,1.3195483684539795,1.2479724884033203,1.7648154497146606
45,1766587544.093077,144000,0.4157572388648987,0.35489901900291443,1.334375262260437,1.7960872650146484,1.0276374816894531,1.2585712671279907,1.2479724884033203,1.7648154497146606
46,1766587549.6411192,147200,0.4074445366859436,0.31598177552223206,1.334375262260437,1.7960872650146484,1.0276374816894531,1.2585712671279907,1.2479724884033203,1.7648154497146606
47,1766587550.255844,150400,0.4074445366859436,0.31598177552223206,1.334375262260437,1.7960872650146484,1.0276374816894531,1.2585712671279907,1.2556252479553223,1.733941912651062
48,1766587552.2280364,153600,0.4074445366859436,0.31598177552223206,1.334375262260437,1.7960872650146484,1.0252348184585571,1.3952339887619019,1.2556252479553223,1.733941912651062
49,1766587552.6807272,156800,0.4074445366859436,0.31598177552223206,1.3351815938949585,1.578233003616333,1.0252348184585571,1.3952339887619019,1.2556252479553223,1.733941912651062
50,1766587558.2798016,160000,0.4021508991718292,0.335385799407959,1.3351815938949585,1.578233003616333,1.0252348184585571,1.3952339887619019,1.2556252479553223,1.733941912651062
51,1766587559.1030526,163200,0.4021508991718292,0.335385799407959,1.3351815938949585,1.578233003616333,1.0252348184585571,1.3952339887619019,1.2498506307601929,1.608087420463562
52,1766587561.2086408,166400,0.4021508991718292,0.335385799407959,1.3351815938949585,1.578233003616333,1.032738208770752,1.502320408821106,1.2498506307601929,1.608087420463562
53,1766587562.7279305,169600,0.4021508991718292,0.335385799407959,1.3457162380218506,1.7153353691101074,1.032738208770752,1.502320408821106,1.2498506307601929,1.608087420463562
54,1766587567.1568434,172800,0.3983711302280426,0.3662318289279938,1.3457162380218506,1.7153353691101074,1.032738208770752,1.502320408821106,1.2498506307601929,1.608087420463562
55,1766587568.8514473,176000,0.3983711302280426,0.3662318289279938,1.3457162380218506,1.7153353691101074,1.032738208770752,1.502320408821106,1.2437458038330078,1.538338303565979
56,1766587570.8359036,179200,0.3983711302280426,0.3662318289279938,1.3457162380218506,1.7153353691101074,1.041552186012268,1.5652236938476562,1.2437458038330078,1.538338303565979
57,1766587571.9306743,182400,0.3983711302280426,0.3662318289279938,1.3478963375091553,1.5790783166885376,1.041552186012268,1.5652236938476562,1.2437458038330078,1.538338303565979
58,1766587575.9347904,185600,0.39323392510414124,0.32302534580230713,1.3478963375091553,1.5790783166885376,1.041552186012268,1.5652236938476562,1.2437458038330078,1.538338303565979
59,1766587577.9386537,188800,0.39323392510414124,0.32302534580230713,1.3478963375091553,1.5790783166885376,1.041552186012268,1.5652236938476562,1.2388339042663574,1.557590126991272
60,1766587579.5336878,192000,0.39323392510414124,0.32302534580230713,1.3478963375091553,1.5790783166885376,1.0441824197769165,1.467315912246704,1.2388339042663574,1.557590126991272
61,1766587581.073755,195200,0.39323392510414124,0.32302534580230713,1.3489254713058472,1.634152889251709,1.0441824197769165,1.467315912246704,1.2388339042663574,1.557590126991272
62,1766587584.7853196,198400,0.3928298056125641,0.41020166873931885,1.3489254713058472,1.634152889251709,1.0441824197769165,1.467315912246704,1.2388339042663574,1.557590126991272
63,1766587586.739165,201600,0.3928298056125641,0.41020166873931885,1.3489254713058472,1.634152889251709,1.0441824197769165,1.467315912246704,1.2354085445404053,1.5801198482513428
64,1766587587.7711906,204800,0.3928298056125641,0.41020166873931885,1.3489254713058472,1.634152889251709,1.0336952209472656,1.3529467582702637,1.2354085445404053,1.5801198482513428
65,1766587592.3120146,208000,0.3928298056125641,0.41020166873931885,1.3561580181121826,1.445544958114624,1.0336952209472656,1.3529467582702637,1.2354085445404053,1.5801198482513428
66,1766587592.9690435,211200,0.3914615213871002,0.4037317931652069,1.3561580181121826,1.445544958114624,1.0336952209472656,1.3529467582702637,1.2354085445404053,1.5801198482513428
67,1766587595.6890268,214400,0.3914615213871002,0.4037317931652069,1.3561580181121826,1.445544958114624,1.0212780237197876,1.1313830614089966,1.2354085445404053,1.5801198482513428
68,1766587597.2593105,217600,0.3914615213871002,0.4037317931652069,1.3561580181121826,1.445544958114624,1.0212780237197876,1.1313830614089966,1.2378538846969604,1.708474040031433
69,1766587600.9010675,220800,0.38759368658065796,0.352735698223114,1.3561580181121826,1.445544958114624,1.0212780237197876,1.1313830614089966,1.2378538846969604,1.708474040031433
70,1766587602.728437,224000,0.38759368658065796,0.352735698223114,1.3722223043441772,1.497148871421814,1.0212780237197876,1.1313830614089966,1.2378538846969604,1.708474040031433
71,1766587603.5236416,227200,0.38759368658065796,0.352735698223114,1.3722223043441772,1.497148871421814,1.0056474208831787,1.0534701347351074,1.2378538846969604,1.708474040031433
72,1766587607.6974318,230400,0.38759368658065796,0.352735698223114,1.3722223043441772,1.497148871421814,1.0056474208831787,1.0534701347351074,1.2474215030670166,1.7469547986984253
73,1766587608.154249,233600,0.38535013794898987,0.4642114043235779,1.3722223043441772,1.497148871421814,1.0056474208831787,1.0534701347351074,1.2474215030670166,1.7469547986984253
74,1766587611.4885373,236800,0.38535013794898987,0.4642114043235779,1.3722223043441772,1.497148871421814,0.990243136882782,0.9690014719963074,1.2474215030670166,1.7469547986984253
75,1766587614.5918877,240000,0.38535013794898987,0.4642114043235779,1.3844650983810425,1.4199007749557495,0.990243136882782,0.9690014719963074,1.2474215030670166,1.7469547986984253
76,1766587616.0889256,243200,0.3838207721710205,0.4765896499156952,1.3844650983810425,1.4199007749557495,0.990243136882782,0.9690014719963074,1.2474215030670166,1.7469547986984253
77,1766587618.8753831,246400,0.3838207721710205,0.4765896499156952,1.3844650983810425,1.4199007749557495,0.990243136882782,0.9690014719963074,1.2551445960998535,1.7624897956848145
78,1766587619.933135,249600,0.3838207721710205,0.4765896499156952,1.3844650983810425,1.4199007749557495,0.9717549085617065,0.9449010491371155,1.2551445960998535,1.7624897956848145
79,1766587624.8230538,252800,0.38137662410736084,0.4192861020565033,1.3844650983810425,1.4199007749557495,0.9717549085617065,0.9449010491371155,1.2551445960998535,1.7624897956848145
80,1766587626.652575,256000,0.38137662410736084,0.4192861020565033,1.3992573022842407,1.3999887704849243,0.9717549085617065,0.9449010491371155,1.2551445960998535,1.7624897956848145
81,1766587627.6850362,259200,0.38137662410736084,0.4192861020565033,1.3992573022842407,1.3999887704849243,0.9585219621658325,1.008520483970642,1.2551445960998535,1.7624897956848145
82,1766587629.6258638,262400,0.38137662410736084,0.4192861020565033,1.3992573022842407,1.3999887704849243,0.9585219621658325,1.008520483970642,1.25885808467865,1.7958788871765137
83,1766587632.7266726,265600,0.38115543127059937,0.4820375442504883,1.3992573022842407,1.3999887704849243,0.9585219621658325,1.008520483970642,1.25885808467865,1.7958788871765137
84,1766587635.7555594,268800,0.38115543127059937,0.4820375442504883,1.3992573022842407,1.3999887704849243,0.9420779943466187,0.8984203934669495,1.25885808467865,1.7958788871765137
85,1766587637.8376782,272000,0.38115543127059937,0.4820375442504883,1.4186562299728394,1.3013725280761719,0.9420779943466187,0.8984203934669495,1.25885808467865,1.7958788871765137
86,1766587639.1077104,275200,0.38115543127059937,0.4820375442504883,1.4186562299728394,1.3013725280761719,0.9420779943466187,0.8984203934669495,1.2605023384094238,1.8480377197265625
87,1766587640.3449125,278400,0.3812313973903656,0.5120222568511963,1.4186562299728394,1.3013725280761719,0.9420779943466187,0.8984203934669495,1.2605023384094238,1.8480377197265625
88,1766587643.2972703,281600,0.3812313973903656,0.5120222568511963,1.4186562299728394,1.3013725280761719,0.9246715307235718,0.760150134563446,1.2605023384094238,1.8480377197265625
89,1766587648.5101905,284800,0.38331541419029236,0.7015634775161743,1.4186562299728394,1.3013725280761719,0.9246715307235718,0.760150134563446,1.2605023384094238,1.8480377197265625
90,1766587649.2362227,288000,0.38331541419029236,0.7015634775161743,1.4186562299728394,1.3013725280761719,0.9246715307235718,0.760150134563446,1.2575546503067017,1.858457326889038
91,1766587650.4815283,291200,0.38331541419029236,0.7015634775161743,1.4341812133789062,1.1204780340194702,0.9246715307235718,0.760150134563446,1.2575546503067017,1.858457326889038
92,1766587651.3693657,294400,0.38331541419029236,0.7015634775161743,1.4341812133789062,1.1204780340194702,0.9111874103546143,0.8240377902984619,1.2575546503067017,1.858457326889038
93,1766587656.5712183,297600,0.3854416608810425,0.6009506583213806,1.4341812133789062,1.1204780340194702,0.9111874103546143,0.8240377902984619,1.2575546503067017,1.858457326889038
94,1766587658.675682,300800,0.3854416608810425,0.6009506583213806,1.4341812133789062,1.1204780340194702,0.9111874103546143,0.8240377902984619,1.2470054626464844,1.4662246704101562
95,1766587659.550602,304000,0.3854416608810425,0.6009506583213806,1.4341812133789062,1.1204780340194702,0.8994450569152832,0.9160590171813965,1.2470054626464844,1.4662246704101562
96,1766587660.6894305,307200,0.3854416608810425,0.6009506583213806,1.4353301525115967,1.168981909751892,0.8994450569152832,0.9160590171813965,1.2470054626464844,1.4662246704101562
97,1766587664.782882,310400,0.38615721464157104,0.5376962423324585,1.4353301525115967,1.168981909751892,0.8994450569152832,0.9160590171813965,1.2470054626464844,1.4662246704101562
98,1766587667.1059866,313600,0.38615721464157104,0.5376962423324585,1.4353301525115967,1.168981909751892,0.8994450569152832,0.9160590171813965,1.2417423725128174,1.4327170848846436
99,1766587668.385836,316800,0.38615721464157104,0.5376962423324585,1.4353301525115967,1.168981909751892,0.8902592062950134,1.1386301517486572,1.2417423725128174,1.4327170848846436
100,1766587672.0802534,320000,0.38615721464157104,0.5376962423324585,1.4499211311340332,1.0218223333358765,0.8902592062950134,1.1386301517486572,1.2417423725128174,1.4327170848846436
101,1766587672.8327758,323200,0.38812220096588135,0.6531277894973755,1.4499211311340332,1.0218223333358765,0.8902592062950134,1.1386301517486572,1.2417423725128174,1.4327170848846436
102,1766587676.3515174,326400,0.38812220096588135,0.6531277894973755,1.4499211311340332,1.0218223333358765,0.8902592062950134,1.1386301517486572,1.2266275882720947,1.3662360906600952
103,1766587676.6587245,329600,0.38812220096588135,0.6531277894973755,1.4499211311340332,1.0218223333358765,0.8855509757995605,1.2522717714309692,1.2266275882720947,1.3662360906600952
104,1766587680.628013,332800,0.38841286301612854,0.5430535674095154,1.4499211311340332,1.0218223333358765,0.8855509757995605,1.2522717714309692,1.2266275882720947,1.3662360906600952
105,1766587684.347243,336000,0.38841286301612854,0.5430535674095154,1.4499211311340332,1.0218223333358765,0.8855509757995605,1.2522717714309692,1.212355613708496,1.1847378015518188
106,1766587684.7602339,339200,0.38841286301612854,0.5430535674095154,1.4632258415222168,1.018509030342102,0.8855509757995605,1.2522717714309692,1.212355613708496,1.1847378015518188
107,1766587686.1636355,342400,0.38841286301612854,0.5430535674095154,1.4632258415222168,1.018509030342102,0.8827080726623535,1.4377373456954956,1.212355613708496,1.1847378015518188
108,1766587689.374515,345600,0.3872421979904175,0.48383674025535583,1.4632258415222168,1.018509030342102,0.8827080726623535,1.4377373456954956,1.212355613708496,1.1847378015518188
109,1766587693.267616,348800,0.3872421979904175,0.48383674025535583,1.4632258415222168,1.018509030342102,0.8827080726623535,1.4377373456954956,1.1950629949569702,1.1780602931976318
110,1766587694.223059,352000,0.3872421979904175,0.48383674025535583,1.4532384872436523,1.1390529870986938,0.8827080726623535,1.4377373456954956,1.1950629949569702,1.1780602931976318
111,1766587697.3962154,355200,0.3872421979904175,0.48383674025535583,1.4532384872436523,1.1390529870986938,0.9051185846328735,1.6185671091079712,1.1950629949569702,1.1780602931976318
112,1766587697.6305368,358400,0.3907793462276459,0.8154428005218506,1.4532384872436523,1.1390529870986938,0.9051185846328735,1.6185671091079712,1.1950629949569702,1.1780602931976318
113,1766587701.452949,361600,0.3907793462276459,0.8154428005218506,1.4532384872436523,1.1390529870986938,0.9051185846328735,1.6185671091079712,1.1820396184921265,1.2239960432052612
114,1766587702.3726754,364800,0.3907793462276459,0.8154428005218506,1.4302455186843872,1.2927087545394897,0.9051185846328735,1.6185671091079712,1.1820396184921265,1.2239960432052612
115,1766587705.574685,368000,0.3914462924003601,0.7131263613700867,1.4302455186843872,1.2927087545394897,0.9051185846328735,1.6185671091079712,1.1820396184921265,1.2239960432052612
116,1766587709.9904628,371200,0.3914462924003601,0.7131263613700867,1.4302455186843872,1.2927087545394897,0.9051185846328735,1.6185671091079712,1.1729226112365723,1.506309986114502
117,1766587710.2749174,374400,0.3914462924003601,0.7131263613700867,1.403852939605713,1.1913410425186157,0.9051185846328735,1.6185671091079712,1.1729226112365723,1.506309986114502
118,1766587711.126296,377600,0.3914462924003601,0.7131263613700867,1.403852939605713,1.1913410425186157,0.9392469525337219,0.7550305128097534,1.1729226112365723,1.506309986114502
119,1766587713.7596455,380800,0.3910403549671173,0.6153157353401184,1.403852939605713,1.1913410425186157,0.9392469525337219,0.7550305128097534,1.1729226112365723,1.506309986114502
120,1766587717.917645,384000,0.3910403549671173,0.6153157353401184,1.3742140531539917,0.899038553237915,0.9392469525337219,0.7550305128097534,1.1729226112365723,1.506309986114502
121,1766587720.0331247,387200,0.3910403549671173,0.6153157353401184,1.3742140531539917,0.899038553237915,0.9392469525337219,0.7550305128097534,1.170508623123169,1.7164998054504395
122,1766587721.8898401,390400,0.3915404975414276,0.5794429779052734,1.3742140531539917,0.899038553237915,0.9392469525337219,0.7550305128097534,1.170508623123169,1.7164998054504395
123,1766587723.2880263,393600,0.3915404975414276,0.5794429779052734,1.3742140531539917,0.899038553237915,0.9639050364494324,1.1075077056884766,1.170508623123169,1.7164998054504395
124,1766587725.8539093,396800,0.3915404975414276,0.5794429779052734,1.3492001295089722,0.8327616453170776,0.9639050364494324,1.1075077056884766,1.170508623123169,1.7164998054504395
125,1766587729.779391,400000,0.394033282995224,0.792773425579071,1.3492001295089722,0.8327616453170776,0.9639050364494324,1.1075077056884766,1.170508623123169,1.7164998054504395
126,1766587730.2954514,403200,0.394033282995224,0.792773425579071,1.3492001295089722,0.8327616453170776,0.9639050364494324,1.1075077056884766,1.1658920049667358,1.6348882913589478
127,1766587733.7768662,406400,0.394033282995224,0.792773425579071,1.3231617212295532,0.7724488377571106,0.9639050364494324,1.1075077056884766,1.1658920049667358,1.6348882913589478
128,1766587736.710604,409600,0.394033282995224,0.792773425579071,1.3231617212295532,0.7724488377571106,0.986890435218811,1.1601855754852295,1.1658920049667358,1.6348882913589478
129,1766587737.4313512,412800,0.39574405550956726,0.7584912776947021,1.3231617212295532,0.7724488377571106,0.986890435218811,1.1601855754852295,1.1658920049667358,1.6348882913589478
130,1766587739.6713324,416000,0.39574405550956726,0.7584912776947021,1.3231617212295532,0.7724488377571106,0.986890435218811,1.1601855754852295,1.1631956100463867,1.746690034866333
131,1766587742.388281,419200,0.39574405550956726,0.7584912776947021,1.3036335706710815,1.1648935079574585,0.986890435218811,1.1601855754852295,1.1631956100463867,1.746690034866333
132,1766587745.653986,422400,0.39574405550956726,0.7584912776947021,1.3036335706710815,1.1648935079574585,0.9941335320472717,1.3058276176452637,1.1631956100463867,1.746690034866333
133,1766587745.9379747,425600,0.39941707253456116,0.9296839833259583,1.3036335706710815,1.1648935079574585,0.9941335320472717,1.3058276176452637,1.1631956100463867,1.746690034866333
134,1766587750.138483,428800,0.39941707253456116,0.9296839833259583,1.3036335706710815,1.1648935079574585,0.9941335320472717,1.3058276176452637,1.1798954010009766,1.3930245637893677
135,1766587750.9978473,432000,0.39941707253456116,0.9296839833259583,1.2895960807800293,1.4021912813186646,0.9941335320472717,1.3058276176452637,1.1798954010009766,1.3930245637893677
136,1766587754.2017498,435200,0.4030761122703552,0.8753126263618469,1.2895960807800293,1.4021912813186646,0.9941335320472717,1.3058276176452637,1.1798954010009766,1.3930245637893677
137,1766587754.4999743,438400,0.4030761122703552,0.8753126263618469,1.2895960807800293,1.4021912813186646,0.9871134161949158,1.1888232231140137,1.1798954010009766,1.3930245637893677
138,1766587759.8522766,441600,0.4030761122703552,0.8753126263618469,1.2686275243759155,1.1513471603393555,0.9871134161949158,1.1888232231140137,1.1798954010009766,1.3930245637893677
139,1766587762.0932393,444800,0.4030761122703552,0.8753126263618469,1.2686275243759155,1.1513471603393555,0.9772282838821411,1.0148203372955322,1.1798954010009766,1.3930245637893677
140,1766587762.468141,448000,0.40515822172164917,0.8094190955162048,1.2686275243759155,1.1513471603393555,0.9772282838821411,1.0148203372955322,1.1798954010009766,1.3930245637893677
141,1766587764.969311,451200,0.40515822172164917,0.8094190955162048,1.2686275243759155,1.1513471603393555,0.9772282838821411,1.0148203372955322,1.197729468345642,1.0829548835754395
142,1766587768.9461462,454400,0.40515822172164917,0.8094190955162048,1.2569605112075806,1.487512230873108,0.9772282838821411,1.0148203372955322,1.197729468345642,1.0829548835754395
143,1766587771.6976347,457600,0.40515822172164917,0.8094190955162048,1.2569605112075806,1.487512230873108,0.9724032878875732,1.147789478302002,1.197729468345642,1.0829548835754395
144,1766587771.816974,460800,0.4100955128669739,1.2666343450546265,1.2569605112075806,1.487512230873108,0.9724032878875732,1.147789478302002,1.197729468345642,1.0829548835754395
145,1766587774.4770398,464000,0.4100955128669739,1.2666343450546265,1.2569605112075806,1.487512230873108,0.9724032878875732,1.147789478302002,1.2065974473953247,1.303861379623413
146,1766587778.6828916,467200,0.4100955128669739,1.2666343450546265,1.2588468790054321,1.530921459197998,0.9724032878875732,1.147789478302002,1.2065974473953247,1.303861379623413
147,1766587780.3283336,470400,0.4146941006183624,1.2199878692626953,1.2588468790054321,1.530921459197998,0.9724032878875732,1.147789478302002,1.2065974473953247,1.303861379623413
148,1766587780.711401,473600,0.4146941006183624,1.2199878692626953,1.2588468790054321,1.530921459197998,0.9675154685974121,1.1605421304702759,1.2065974473953247,1.303861379623413
149,1766587783.3383558,476800,0.4146941006183624,1.2199878692626953,1.2588468790054321,1.530921459197998,0.9675154685974121,1.1605421304702759,1.199790358543396,1.4153915643692017
150,1766587788.9915175,480000,0.418448269367218,1.1051287651062012,1.2588468790054321,1.530921459197998,0.9675154685974121,1.1605421304702759,1.199790358543396,1.4153915643692017
151,1766587789.1775932,483200,0.418448269367218,1.1051287651062012,1.2588468790054321,1.530921459197998,0.9600770473480225,1.0823017358779907,1.199790358543396,1.4153915643692017
152,1766587789.923628,486400,0.418448269367218,1.1051287651062012,1.272961974143982,1.1378576755523682,0.9600770473480225,1.0823017358779907,1.199790358543396,1.4153915643692017
153,1766587791.2975338,489600,0.418448269367218,1.1051287651062012,1.272961974143982,1.1378576755523682,0.9600770473480225,1.0823017358779907,1.182456612586975,1.0548590421676636
154,1766587796.6495297,492800,0.4206590950489044,0.9522203803062439,1.272961974143982,1.1378576755523682,0.9600770473480225,1.0823017358779907,1.182456612586975,1.0548590421676636
155,1766587797.3336773,496000,0.4206590950489044,0.9522203803062439,1.272961974143982,1.1378576755523682,0.9560427069664001,1.1687705516815186,1.182456612586975,1.0548590421676636
156,1766587799.6326973,499200,0.4206590950489044,0.9522203803062439,1.272961974143982,1.1378576755523682,0.9560427069664001,1.1687705516815186,1.1683061122894287,0.9276236295700073
157,1766587804.7080462,502400,0.4223880171775818,0.9398559331893921,1.272961974143982,1.1378576755523682,0.9560427069664001,1.1687705516815186,1.1683061122894287,0.9276236295700073
158,1766587804.9725301,505600,0.4223880171775818,0.9398559331893921,1.2885626554489136,0.7803620100021362,0.9560427069664001,1.1687705516815186,1.1683061122894287,0.9276236295700073
159,1766587806.3040812,508800,0.4223880171775818,0.9398559331893921,1.2885626554489136,0.7803620100021362,0.9559915661811829,1.421751618385315,1.1683061122894287,0.9276236295700073
160,1766587807.8477137,512000,0.4223880171775818,0.9398559331893921,1.2885626554489136,0.7803620100021362,0.9559915661811829,1.421751618385315,1.1509990692138672,0.8019545078277588
161,1766587813.1890652,515200,0.42974236607551575,1.4984394311904907,1.2885626554489136,0.7803620100021362,0.9559915661811829,1.421751618385315,1.1509990692138672,0.8019545078277588
162,1766587815.218806,518400,0.42974236607551575,1.4984394311904907,1.2989602088928223,1.5052850246429443,0.9559915661811829,1.421751618385315,1.1509990692138672,0.8019545078277588
163,1766587815.3037417,521600,0.42974236607551575,1.4984394311904907,1.2989602088928223,1.5052850246429443,0.9558414220809937,1.4036736488342285,1.1509990692138672,0.8019545078277588
